12-31 	19376	0	祝大家新年快乐，在2017年有个好收成！！！	祝大家新年快乐，在2017年有个好收成！！！	
11-30 	5211	0	30号早盘下探后拉起宣告自22号放量后缩量洗盘结束！	下方各条均线支撑强劲，早盘顺势下探然后拉起，宣告近几天调整结束！	
11-29 	4947	0	11月起大宗交易品和汽车向好，信达经商收益改善，LED市场供需四季度逐步改善，类	11月起大宗交易品和汽车向好，信达经商收益改善，LED市场供需四季度逐步改善，类金融。流通盘2.8亿，市净率1.39。市场里挑不到更好的了。	
11-29 	4781	0	信达已经套住了很多散户，明天可能要破17元了	明天开盘就会破17元，要是真的有机构做收盘应该在17.60以上。	
11-29 	5013	0	股权分散，散户朋友们是不是可以联合起来做一致行动人，把控股股东赶出去。自己推选管	股权分散，散户朋友们是不是可以联合起来做一致行动人，把控股股东赶出去。自己推选管理层。	
11-29 	6870	0	今天大跌的都是好票！	之前一直弄不明白目前股市的浪型！近期的縮量下跌或者横盘！不知是2浪还是4浪！现在确定是4浪！看量子高科、东方能源等就知道了！我就不信不走5浪！	
11-29 	5716	0	近6天换手合计百分之40的筹码都套牢，毒辣。恶劣。	近6天换手合计百分之40的筹码都套牢，毒辣。恶劣。	
11-29 	5500	0	厦门信达中线必有大戏，到四十元是必须滴。	厦门信达中线必有大戏，到四十元是必须滴。	
11-29 	5237	0	主力连续三天出货！竟然没人发现，这手法堪称完美！	主力连续三天出货！竟然没人发现，这手法堪称完美！	
11-29 	4504	0	买这股的都是抢着吃翔的！这股票还能好到哪去？[大笑][大笑][大笑]	买这股的都是抢着吃翔的！这股票还能好到哪去？	
11-29 	4378	0	我不买！只看戏，哈哈！看到散户都在哗哗哭	我不买！只看戏，哈哈！看到散户都在哗哗哭	
11-29 	4937	0	12元多净资产是真的吗？17多买的就倒霉了	12元多净资产是真的吗？17多买的就倒霉了	
11-29 	5267	0	快点跳，涨停跑的，挂17买单等着呢！！听话	快点跳，涨停跑的，挂17买单等着呢！！听话	
11-29 	5712	1	主力已经成功撤退，这股还要跌，定增一年已经赚了百分之三十	主力已经成功撤退，这股还要跌，定增一年已经赚了百分之三十	还没到解禁日子主力也卖不了他赚了屁了，都是虚的，跌到13元还得赔钱呢，定增机构愿意吗 
11-29 	5560	0	就是不让你涨，再买再打。反正手里筹码多。要横，大盘跌他也跟跌了。	就是不让你涨，再买再打。反正手里筹码多。要横，大盘跌他也跟跌了。	
11-29 	6647	1	信达重大利好，信达经商钢铁煤炭汽车一年300亿，四季度大宗物品样样爆涨，因汽车到	信达重大利好，信达经商钢铁煤炭汽车一年300亿，四季度大宗物品样样爆涨，因汽车到年底优惠政策结束，四季度汽车经销火旺，作为中间商的信达四季度利润同比提高百分之三百。	忽悠，接着忽悠！ 
11-29 	5057	0	从盘面看已经没有散户卖了，都是庄家大单，单边打压，就是压着不涨。	从盘面看已经没有散户卖了，都是庄家大单，单边打压，就是压着不涨。	
11-29 	4551	1	信达经营的大宗商品四季度全部爆涨，汽车销售火旺，信达四季度利润同比提高百分之二百	信达经营的大宗商品四季度全部爆涨，汽车销售火旺，信达四季度利润同比提高百分之二百五十。	你就是250 
11-29 	5035	1	武钢市净率1.25，信达1.45，还在抛信达的人脑子管什么用的！	武钢市净率1.25，信达1.45，还在抛信达的人脑子管什么用的！	广东狗在唱空，做空！ 
11-29 	4472	0	厦门信达弄半天你还看大盘脸色啊？有点骨气	厦门信达弄半天你还看大盘脸色啊？有点骨气行不行	
11-29 	4934	0	厦门信达 不是一般的弱不是一般的垃圾	厦门信达 不是一般的弱不是一般的垃圾。加仓了	
11-29 	4966	1	两庄打架，不怕死的快站队，怕死的一边看热闹去！	两庄打架，不怕死的快站队，怕死的一边看热闹去！	拼累了，休息一下？还要不要再来一场？还是现场决胜负？ 
11-29 	4670	0	主力赶紧砸，最好砸到20日均线，我们好进场	主力赶紧砸，最好砸到20日均线，我们好进场	
11-29 	5307	1	卧槽9.15分涨停价买单19.32 谁买的 继续啊	卧槽9.15分涨停价买单19.32 谁买的 继续啊	挂出来骗人的 
11-29 	5149	1	市场里流通盘2.7亿，市净率1.45的股票，除了信达，找不到第二支了。	市场里流通盘2.7亿，市净率1.45的股票，除了信达，找不到第二支了。	沈阳化工也是这样的，也是涨不上来，类式这样的股票有不少呢，就是没资金炒作 
11-28 	5890	0	哈 哈   上 见 一 翅  、下   亦见  一  翅  、好  幸运  、没	哈 哈 上 见 一 翅 、下 亦见 一 翅 、好 幸运 、没 需 啃 苦 呀 、还 得 一赞 、见 准 的美 呀	
11-28 	5435	0	明天大盘一跌！这股不知会跌成什么样！哈哈	明天大盘一跌！这股不知会跌成什么样！哈哈	
11-28 	7545	0	下星期一深港通开通，有可能香港人抢筹信达，举牌信达，达到置换资产目的。现在的信达	下星期一深港通开通，有可能香港人抢筹信达，举牌信达，达到置换资产目的。现在的信达虽然挣不到钱，但这个壳并不烂，会被人看上的。请看过本贴的发个看法。	
11-28 	5569	1	报个到！	周六日翻遍了中小创，认为厦门信达比较满意！今天出了其他股票，重仓买入！我看好的，一般不会计较短期波动！早上是7毛开始买，一直买到5毛八！目前是持有量子高科和厦门信达！不涨，就做做T！这是我的习惯做法！明天不拉，估计就要调整一段时间了！	我主要是看好该股去年底的反弹创新高！二是国企！三是散户有减少迹象！今天是第一天盯盘！ 
11-28 	5539	0	收盘价一天比一天低，如果跌破17.4就危险。	收盘价一天比一天低，如果跌破17.4就危险。	
11-28 	4760	0	狗日老庄没有啥实力，得靠散户抬轿，看看中国建筑，安邦多牛逼。	狗日老庄没有啥实力，得靠散户抬轿，看看中国建筑，安邦多牛逼。	
11-28 	6087	0	说信达30元40元的，不知道愿意不愿意调整一下。	说信达30元40元的，不知道愿意不愿意调整一下。	
11-28 	5294	0	失望了。我赚几千元，我走先，你们顶住，庄家没有钱了。[大笑][大笑][大笑]	失望了。我赚几千元，我走先，你们顶住，庄家没有钱了。	
11-28 	4985	0	走厦门股份，现在重仓二线蓝筹，广日股份，广日广日，欢迎大家来日。[大笑][大笑]	走厦门股份，现在重仓二线蓝筹，广日股份，广日广日，欢迎大家来日。	
11-28 	5934	0	卖房卖资产，业绩增长，为高送转提前做准备[大笑]	卖房卖资产，业绩增长，为高送转提前做准备	
11-28 	5911	0	怎么那么多人认为解禁股要出就要拉升股价，听起来合理的也不一定合理	怎么那么多人认为解禁股要出就要拉升股价，听起来合理的也不一定合理	
11-27 	7628	0	信达二次增发搞了18亿元，没有一样成的，扔水里了，原因是信达自己没有LED强有力	信达二次增发搞了18亿元，没有一样成的，扔水里了，原因是信达自己没有LED强有力的科研团队，低档次产品扩产拼量，结果沦为拼价格，养活董事长总经理而已。做生意也只是搞饭吃而已。几年来，这帮管理层是没有能力的。卖财产，房产是增值的，电子厂的股份是不值钱的，年底前也卖不掉。说穿了，唯一值钱的就是壳资源。如果痛下决心让出位置来，让机器人公司或软件公司来上，股价到100元是可能的，股民才得救了。这就看董事长到底懂不懂事了。请股友对本贴发表意见。	
11-27 	5412	0	定增价13.58元，17块卖也有25%的收益，可以了。上40元，那是做梦。能上2	定增价13.58元，17块卖也有25%的收益，可以了。上40元，那是做梦。能上20己经很好了	
11-27 	5795	0	定增解禁股快出来了。狗庄还不拉，就要把定增机构套住。	定增解禁股快出来了。狗庄还不拉，就要把定增机构套住。	
11-27 	6473	0	信达合理价格应在45一55左右，看好就买。	信达合理价格应在45一55左右，看好就买。	
11-27 	5605	0	信达到底可以崛起还是盘整	解禁股就那么可怕吗?持有解禁股的股东就不想估价上到40元以上慢慢的减持吗？我想持有解禁股的机构不会再20元以下减持的。	
11-27 	6155	0	每股净资产12.24，真是好股，坚定持有，有高送转潜力	每股净资产12.24，真是好股，坚定持有，有高送转潜力	
11-27 	6405	0	厦门信达000701,公司总股本4.07亿，每股净资产12.24元，目前股价仅1	厦门信达000701,公司总股本4.07亿，每股净资产12.24元，目前股价仅16.2元，经排查两市中每净资产12元以上小盘股股价至少都在20元以上。 目前公司以光电、物联网产业为核心业务，同时经营供应链、类金融服务业务。	
11-27 	6565	0	信达优点是盘小市净率低，二次增发所做的营生没一样争钱的，星期一跌二点就完蛋了，涨	信达优点是盘小市净率低，二次增发所做的营生没一样争钱的，星期一跌二点就完蛋了，涨四，五点是可能的，但大前途没有，只不过跟着大盘抬高一点而已。如果自身公司有大事这几天已经公告了。	
11-27 	7270	0	厦门信达 ,今天压力位 18.34 ,支撑位 17.62	权重继续发力引领大盘强势攀升，盘中再创反弹新高。厦门信达 ,今天压力位 18.34 ,支撑位 17.62 大涨过程中，我们依然可以看出，行情依然还是板块轮动，可喜的是下午之后中小创和主板个股都开始同步表现，如果不是普天同庆的行情，也至少还有板块轮动的行情，操作上依然持股待涨与短炒结合操作。	
11-26 	6875	0	中线处于上升趋势，近期走势相对强于大盘和行业，换手率下降，关注走势持续度	中线处于上升趋势，近期走势相对强于大盘和行业，换手率下降，关注走势持续度	
11-26 	6020	0	炒股不能凭空做美梦，什么高送转，什么涨五个点，瞎想这个干啥?股市风险大，涨还是跌	炒股不能凭空做美梦，什么高送转，什么涨五个点，瞎想这个干啥?股市风险大，涨还是跌，谁也料不准。我只想，说，信达没你们想的那么好。	
11-26 	7243	0	昨天的阴线不妙，只能说主力不想作，昨天有多少上午洗盘下午马上拉起，以防跟风盘，可	昨天的阴线不妙，只能说主力不想作，昨天有多少上午洗盘下午马上拉起，以防跟风盘，可是这股就没起来，还在向下扔，看来不太好。	
11-25 	8355	0	这个主力不是去年的主力了,手法很软,明年涨吧,今年起不来的	明年2月能开涨,现在涨不起来的,手法很软的,去年的主力手法很老道,水平高,今年换新的主力手法有点慢,就是太贪吃 了,这样的主力挣不到多少钱的,动作太粘,它有个5浪的手法在明年2月能作的,还有个4浪12月到1月运行,然后就拉个5浪就结束了,现在有很多个股主力已经作完一波了,现在又作第二波了,它才开始作第一波,手法面的很,根本不行的,跟这样的主力就要注意吃套,没章法的,乱打乱套,到最后没人与它玩了,机会也错过了.	
11-25 	7408	1	深港通标的股，赶紧努力整到一百元，让香港人接盘[大笑][大笑]	深港通标的股，赶紧努力整到一百元，让香港人接盘	温柔点30元可以了10转30后哈哈哈 
11-25 	7344	0	信达补涨到位，又到阴跌时，马上回到十六元以下迎接增发股解禁，最好的结局就是在十五	信达补涨到位，又到阴跌时，马上回到十六元以下迎接增发股解禁，最好的结局就是在十五元左右横盘，不好的结局是跳水到净资产附近，散户朋友们做好两手准备，现在被套的散户可能要到18年下半年才有解套的机会。	
11-25 	8024	0	$厦门信达(SZ000701)今天又缩量	$厦门信达(SZ000701)今天又缩量	
11-25 	8970	2	乐视网最近利空主要是主力资金的套路而已	乐视网最近利空主要是主力资金的套路而已，有预谋的打压，估计现吃饱了！上证短线还有机会冲高！然后应该有个周线级别调整，等周线回调充分后，技术指标依然超好，和之前预计的一样！大盘这次调整应该不会跌太多，健康的调整！联想到暴风厦门信达科大智能等涨停板出货，主力资金似乎提前察觉到了什么似的，这次调整还是应该回避一下，尤其是上证指数，真正的机会在创业板，如果乐视满血复活，带上暴风等个股，那神创就可以飞了！主要看主力的想法了！周线洗盘概率很大！主力够意思的话，可以再拉升一下！拉高出货，周线洗盘，你懂的！	现在适合只卖不买，macd也有点顶背离，也可能死叉！ 这几个涨停板出货，我都没反应过来！散户们应该都如此吧！快速拉升快速出货！佩服主力的操作手法！ 
11-25 	7177	3	割肉厦门信达，买国投中鲁，真是大好行情	割肉厦门信达，买国投中鲁，真是大好行情，国家队操的一手好牌，日。	杀跌啊，稳住心态，散户还是适合赚波段 我只要看到第二天账户是绿的，忍不住就要割，估计有强迫症，割完就舒坦了 亲，你太跳了 
11-25 	7600	1	厦门信达尾盘集合竞价出了一半。	厦门信达尾盘集合竞价出了一半。。经不起磨。还买了点150244，谁能够告诉我创业板涨那么多，150244为什么还是绿的。。。我日！	套利大军，砸的 
11-25 	9183	0	厦门信达 坐等突破年线！你要真不上那也没	厦门信达 坐等突破年线！你要真不上那也没办法，浪费时间好了！	
11-25 	10912	0	对厦门信达的理性分析	处理房产收入四千多万 转让三安电子股权收入两亿左右 加上今年营业利润在一亿以上 全年利润三亿多，对应现在股价市盈率二十几，明年年初又有大量定增筹码解禁 无论从公司基本面还是博弈高转送角度，这个位置进入都很安全，拿一个月利润不会小，欢迎高人指点！	
11-25 	5628	0	哈 哈   高  见  高  明  未 见 以 先   能   见  一   笑	哈 哈 高 见 高 明 未 见 以 先 能 见 一 笑 亦 是 美 呀	
11-25 	6502	1	昨天缩量上涨就是明显诱多！这点都不知道还炒什么股？	昨天缩量上涨就是明显诱多！这点都不知道还炒什么股？	今天缩量下跌你有怎么说 
11-25 	5917	0	哈  哈  最  迟  明天  见涨   100  分 才   见  对  的	哈 哈 最 迟 明天 见涨 100 分才 见 对 的 、若是 算高 见 高 明 么	
11-25 	6860	1	慢慢趴着吧，可砸下去了。呵呵，今天收盘不会超过17.6元。	慢慢趴着吧，可砸下去了。呵呵，今天收盘不会超过17.6元。	你多喊喊让庄多砸些 
11-25 	6066	0	昨天有几个人听我的了,我们昨天胜利出逃	昨天我在这说马上要开跌了,我们清仓了,你们有几个信了,天天作梦向上涨,涨个屁,这股就打短线	
11-25 	6237	0	今天大家猜一下信达的收盘价格！最准的有奖！不失言喔！亲们！	今天大家猜一下信达的收盘价格！最准的有奖！不失言喔！亲们！	
11-24 	11987	0	厦门信达 看了下这种冷门股也是很有送转预	厦门信达 看了下这种冷门股也是很有送转预期的。。。万一公布了就不得了	
11-24 	6929	0	大单对敲，就是为散户追高准备的。明天大阴洗洗，不然主力就会跑。	大单对敲，就是为散户追高准备的。明天大阴洗洗，不然主力就会跑。	
11-24 	7056	0	行情走到这里进入到什么股票都会轮番涨的时期了	行情走到这里进入到什么股票都会轮番涨的时期了，赚钱效应持续发酵，诱发新增资金正逐步加速进入。A股不缺钱，爆发起来很快的。美国19000了都还在涨，而我们却还在想着什么时候要调整。 或者说即使短调又怎样，毕竟股票只有上涨才能获利，总没见过哪只股票下跌了，持有的基金机构净值能增长的。	
11-24 	9176	0	看看谁是傻逼！	月线的KDJ前面已说了！再告诉你们一个秘密：人民币越贬值，股市越牛！原因是：现在只有股市是人民币可升值的资产。看看地产商恒大和险资，还不明白么？看空的傻逼，不知是真傻？还是装傻？当然，唯一的问题，就是厦门信达的董事会，不让人放心！	
11-24 	7877	0	今天的阳线不够理想，没有冲破前面打板价18.39，后续调整是大概率。	今天的阳线不够理想，没有冲破前面打板价18.39，后续调整是大概率。	
11-24 	11169	0	大盘震荡上行 精选个股为主（附股）	黑马个股的启动不是一种偶然，其中必然有大庄潜伏于其中，在股价启动之前必然有主力的大规模建仓过程，或是长时间的隐蔽建仓，或是快速的放量拉高建仓，只有主力依靠资金实力收集了绝大多数流通筹码后，该股才具备了黑马个股的前提条件。下面本人详细给大家分析如何捕捉黑马股：【在成交量中捕捉黑马股：】虽然成交异动的不一定是黑马，但黑马的形成必有成交异动伴随：1、黑马初期：成交量均匀放大。一般来说，只有当成交量出现均匀、持续的放大，行情才能连续上扬，也才能出现黑马；2、黑马中期：成交量极度萎缩，主力在建仓后都要进行打压洗盘，成交量大幅萎缩，而当成交量再度放大，主升浪就要到来时，方可介入；3、黑马后期：缩量拉升，放量出货。黑马进入主升浪后，由于主力控盘程度较高，成交量一般保持量小或缩量状态，当股价进入派发区域后，应特别注意成交量的变化，当派发区域成交量大的时候应考虑减仓。【常见三大黑马形态：】黑马形态一：大阳涨停或一字板涨停突破底部长期盘整平台这是捕捉强势股的一种稳健战法，当突破平台时（或前期高点时），若是以涨停板的形式突破，则该股成功将大大增加。要求：1、底部横盘时间较长；2、股价突破时伴随放量；3、处于MACD零轴之上。人个分享案例：泸天.化，小的平台是年5月开始至7月，9月26日一根涨停大阳线突破了平台，此时我们可以追涨，次日进场，11个交易日翻倍的利润，这就是涨停大阳突破长期平台的威力。黑马形态二：个股股价不断以小阳线向上攀升，但未涨停，此种情况表明主力并不想过多散户资金关注该股，从而在相对低位进行廉价筹码的收集，在这之后，往往意味着加速拉升阶段的到来。个人分享案例：中国.重汽，该股自7月份开始小幅拉升，一量吸引散户注意，马上开始洗盘拉低，收集筹码结束后，9月12号第二波洗盘结束后提示大家进场，收益应该是超过30个点了。黑马形态三：低位长期横盘（4个月以上）、横盘期间主力有明显的操盘手法：如成交量红肥绿瘦（放量阳线多，阴线少）、横盘未端缩量挖坑、跳空高开展开主升（跳空证明强势，有的没有跳空的）个人分享案例：中基.健康，此股自5月份开始横盘，但从量能变化来看，主力从未离开，持续的小幅增持，拉长战线，10月26日一根长阳吹响主力进攻号角，次日分享给大家进场，区间收益也超过百分之三十了！！11月的奋战仅剩5个交易日，最后的11月强势布局黑马股正在布局中！实盘买卖指导，推荐给大家参考！可能消息量一下说这么多很多股友有点消化不了，不要紧，可以来多跟偶沟通，慢慢学习一套能在股市长期立足之选股方法，那我也会实时的把自己精选出来的个股分享出来让大家参考，手中个股问题觉得把握不好的也可以来，诚交天下股友，一起共赢股市！不管什么行情，操作的是对还是错，都必须要有操作的理由。有理由的操作，无论对错及时检讨，不要幻想每一笔交易总是那么圆圆满满，盈亏需要平衡，得失也需要感受，投资在市，有如旅行，总是行路匆匆，有着那么多的迷惘和彷徨。只有静下心来，才能拨开笼罩在眼前的云雾;静静地品一杯清茶，才发觉有许多机会就在眼前。	
11-24 	8773	0	被大幅低开吓得不轻	被大幅低开吓得不轻，井神股份2个点出半仓，涨停出完。全仓干入厦门信达。	
11-24 	13981	0	明天备选低吸标的：厦门信达明天最低不破今	明天备选低吸标的：厦门信达明天最低不破今日日最低大胆买入。	
11-24 	8190	0	开盘割肉蓝英装备，割在最低点	开盘割肉蓝英装备，割在最低点，割了一手血，计划买入嘉欣丝绸或者厦门信达，研究了下追买丝绸风险较大，形态不是我喜欢的，上午最高点附近买入厦门信达，还好尾盘有资金托住了，明日走的应该不难看，看了一天，今天只有买那几个参股券商股票能吃点肉，剩下的追高都被套，狗屎行情。	
11-24 	6727	0	明天5日线上移放量上攻，第一目标冲过20元	明天5日线上移放量上攻，第一目标冲过20元	
11-24 	6902	1	缩量了，大盘暴跌，今天进来的明天把脖子洗干净准备挨刀子吧！！哈哈哈	缩量了，大盘暴跌，今天进来的明天把脖子洗干净准备挨刀子吧！！哈哈哈	你说的太好了！ 
11-24 	5725	0	主力不想拉,就要套人,我们今天全清仓了	今天全清空此股了,明天要大杀,开套人了,主力没有一鼓作气的向上就完矣.	
11-24 	5992	0	赶紧下来吧，我好再买点，18.1已经跑完了	赶紧下来吧，我好再买点，18.1已经跑完了	
11-24 	22747	0	草泥马 昨天把老子洗了 追高进 今天又把老子洗了 日了尼玛狗庄 差老子那十万吗	草泥马 昨天把老子洗了 追高进 今天又把老子洗了 日了尼玛狗庄 差老子那十万吗	
11-24 	19164	0	长线股，不到20元，我是不会卖，我等10送20	长线股，不到20元，我是不会卖，我等10送20	
11-24 	21537	0	营收300亿，利润不到一亿，这公司真厉害。	营收300亿，利润不到一亿，这公司真厉害。	
11-24 	19889	0	今天就这样结束了，大家安心睡觉去吧，明天再看	今天就这样结束了，大家安心睡觉去吧，明天再看	
11-24 	45728	0	抛压重，纠结中，玩不玩呢？主力近期肯定会上下窜跳，以降低成本	抛压重，纠结中，玩不玩呢？主力近期肯定会上下窜跳，以降低成本	
11-24 	15684	0	一万手大单都顶不住，赶紧跑路，套你没商量	一万手大单都顶不住，赶紧跑路，套你没商量	
11-24 	19639	0	人民币又贬值了，信达的外汇亏大了吧？快包不住了	人民币又贬值了，信达的外汇亏大了吧？快包不住了	
11-24 	6245	0	【早间股市简评】11.22周二两市收盘股	【早间股市简评】11.22周二两市收盘股指与三大指标现货中证500，沪深300，上证50贴水分别为68点，18点，10点，进一步当仁不让的上涨状态。大连友谊 万林股份 厦门信达 500和300看多更加汇集人气，50中性没有太明显的变化，因50近期的涨势如虹是这波的领涨指标，不敢过度乐观，不敢做大涨动作相对与其他交易日持平。期货的大宗商品小金属有色系继续保持反弹，有的品种收在涨停位置也带动其它大部分商品继续反弹，夜间保持在高位窄幅震荡。外围市场也是继续高歌猛进又创新高的走势。基本面消息相关部门通知可以提前开户深港通，并在一两星期左右公布正式开通深港通，利好股市和部分板块，如短期的券商股。更加严厉监管IPO的上市和融资等相关项目把关，致使只会有优质项目和企业才能过关，利好市场。技术面，从盘面走势上，昨日大盘有本质性变化，近期纠结于活跃转弱的中小市值股也将开始会出现联动和互动，这就是相对偏弱的500也是放量大涨，创出了收盘价的新高。昨日指数涨幅排名第一创业板在下午两点后市场的资金又一次做了进一步的选择，量能快速放出巨量，从跌势的0.3快速上拉成为指数涨幅第一，就这一小时的转折，能持续再涨一天，包裹中小板的同步同时段放量上涨，市场将会出现惊喜的变化，意味着股市整体板块整体偏多了，而不是中性偏多氛围，300和50的指标股上涨更是突出连创新高，多头态势更彰显。近期对中小市值的股票一直当心的情绪适当可以缓解，现在股市的技术形态明显的更加偏多，就在昨日也宣告整体的偏多态势了，如果指数能不断放量创新高，中小市值的股票出现跟随式上涨和补涨都是可以期待的。这种势头做牛股作强势股都是非常好的时机，精选走出底部开始放量上涨的势头股更理想，适当均仓参与个股。个人短线观点仅供参考。	
11-24 	10381	0	厦门信达难道昨天真为了出货？太奇葩了吧	厦门信达难道昨天真为了出货？太奇葩了吧	
11-24 	21840	0	厦门信达 11月23日09:20入选#前	厦门信达 11月23日09:20入选#前期整理平台放量突破#策略，上一交易日成交量放大至5日均量的5.0倍，上穿震荡区间最高价17.07，突破前期横盘整理平台。关注此策略即可收到最新消息推送，请在 App 内点击查看 https://xueqiu.com/strategy/21	
11-24 	5489	3	$厦门信达(SZ000701)	$厦门信达(SZ000701)，说是烂股，你们还不信，庄家窜了，只剩散户站岗了。	这只票还真不亏 亏惨的有故事的人 有故事的人 
11-24 	23864	0	汉威电子 23.92清掉130手.尾盘进	汉威电子 23.92清掉130手.尾盘进000701	
11-23 	17403	0	趋势向上的正确做法是加仓而不是减仓，你做000701是加还是减呢？[牛][牛]	趋势向上的正确做法是加仓而不是减仓，你做000701是加还是减呢？	
11-23 	44556	0	看周线，月线，收敛三角形，放量向上突破，开弓没有回头箭，明天回调可以继续买点。以	看周线，月线，收敛三角形，放量向上突破，开弓没有回头箭，明天回调可以继续买点。以上仅代表个人观点！	
11-23 	6603	0	看不懂公告的不要炒股，公司挂牌出售资产和房产是干嘛呢！提升业绩，只有业绩高增长才	看不懂公告的不要炒股，公司挂牌出售资产和房产是干嘛呢！提升业绩，只有业绩高增长才能送配股	
11-23 	6750	0	主力手法确实很凶残！洗盘越凶残证明后面的上涨幅度越疯狂！坚定持有必有厚报！短期目	主力手法确实很凶残！洗盘越凶残证明后面的上涨幅度越疯狂！坚定持有必有厚报！短期目标20元，三个月30元！	
11-23 	5865	0	一个股票业绩太好的后果就是，谁想赚钱，必须要接受庄家恶心的洗洗洗	一个股票业绩太好的后果就是，谁想赚钱，必须要接受庄家恶心的洗洗洗	
11-23 	5901	0	目测主力派发筹码，逐级下行，打压式洗盘，把不看好的散户洗一批出去，这是好事！	目测主力派发筹码，逐级下行，打压式洗盘，把不看好的散户洗一批出去，这是好事！	
11-23 	11033	0	高送转加深港通，激发A股上行，这几支股必大涨！！	不管什么行情，操作的是对还是错，都必须要有操作的理由。有理由的操作，无论对错及时检讨，不要幻想每一笔交易总是那么圆圆满满，盈亏需要平衡，得失也需要感受，投资在市，有如旅行，总是行路匆匆，有着那么多的迷惘和彷徨。只有静下心来，才能拨开笼罩在眼前的云雾;静静地品一杯清茶，才发觉有许多机会就在眼前周一推出的三支票，周二两支成功涨停！围海股份（微涨，中线看好发展）安利股份（涨停后小幅调整，后市看好）北信源（涨停后继续大涨）明天（周四）重点关注以下四支票：（个人十分看好后市发展）旭光股份云意电气东音股份北新路桥敬请期待，后市见分晓！！！！！每天都会有推荐参考！实盘买卖指导，推荐给大家参考！	
11-23 	5453	0	每股净资产12.24元 市净率仅1.44倍 15年分红每10股0.55元 符合配	每股净资产12.24元 市净率仅1.44倍 15年分红每10股0.55元 符合配置条件，先建仓1000股	
11-23 	8773	0	厦门信达每股公积金4.9元,可以每10股送49股.强烈建议信达高送转	厦门信达每股公积金4.9元,可以每10股送49股.强烈建议信达高送转	
11-23 	5370	0	不怕你砸，坚持看好。	今天资金并没跑多少，吓人而已，不差那几个点。	
11-23 	4244	0	这年代，吹NB的人太多了，一涨就股神满天飞，股神们都回来了，接下来就可以安心看热	这年代，吹NB的人太多了，一涨就股神满天飞，股神们都回来了，接下来就可以安心看热闹了，大盘这个样子，不参与，空仓等机会！！！	
11-23 	18102	0	一跌就都不看好了啊？立马买几百股，看看明天有米钱赚不[鼓掌][鼓掌]	一跌就都不看好了啊？立马买几百股，看看明天有米钱赚不	
11-23 	15434	0	哈  哈    照  这  图  型    飞行    表演  定不  会  有	哈 哈 照 这 图 型 飞行 表演 定不 会 有 那 大 的 难 度 呀	
11-23 	4296	0	昨天涨停卖了，到现在应该也做了好几个T了	昨天涨停卖了，到现在应该也做了好几个T了	
11-23 	5846	0	昨天异动必有道理，决不是主力心血来潮，要么拉高出货，要么有高送转预期。	昨天异动必有道理，决不是主力心血来潮，要么拉高出货，要么有高送转预期。	
11-23 	9669	0	哈  哈   今 天  可能   不  跌 一  分  了 、 当 然  见	哈 哈 今 天 可能 不 跌 一 分 了 、 当 然 见 18 3 亦 行	
11-23 	4268	0	散货基本都是看涨，主力肯定不会拉的，还有的调整，大家做做t吧	散货基本都是看涨，主力肯定不会拉的，还有的调整，大家做做t吧	
11-23 	4870	0	主力资金还在进入，主要站稳18就有上涨空间	主力资金还在进入，主要站稳18就有上涨空间	
11-23 	6286	1	下午涨停的可能性也是很大的！每股净资产12.24元的物联网电子信息小盘股不到18	下午涨停的可能性也是很大的！每股净资产12.24元的物联网电子信息小盘股不到18元，两市绝无仅有！	每股净资产12元以上的小盘股，股价没有25元以下的！ 
11-23 	5128	0	两天放巨量涨了五六个点，你们就开始意淫了。呵呵	两天放巨量涨了五六个点，你们就开始意淫了。呵呵	
11-23 	3840	0	庄家没钱拉了，快跑。我己18.05元抛了，爽！	庄家没钱拉了，快跑。我己18.05元抛了，爽！	
11-23 	9845	0	昨天没拉涨停足以看出此股妖性尽失，今天就是拉高自救罢了…  千万不要追高… 这样	昨天没拉涨停足以看出此股妖性尽失，今天就是拉高自救罢了… 千万不要追高… 这样的垃圾庄见多了 还指望今天涨停那就是你傻了	
11-23 	4636	0	701这个时候散户就不要进了，大盘有要回调的风险	厦门信达这个时候往上拉就是吸引散户跟风然后他好抛	
11-23 	4010	0	今天又不少套人。呵呵，不是被套，就是低卖高买。此庄很凶残的，会让你挣钱？	今天又不少套人。呵呵，不是被套，就是低卖高买。此庄很凶残的，会让你挣钱？	
11-23 	3540	0	草泥马贱b股 就是出货行情 还你麻痹装… 拉高出货	草泥马贱b股 就是出货行情 还你麻痹装… 拉高出货	
11-23 	4011	0	刚刚收到主力的短消息，决定今天动用500元拉升，大家注意配合	刚刚收到主力的短消息，决定今天动用500元拉升，大家注意配合	
11-23 	3738	0	小散们注意了，不要太冲动跑进去，等回调后再进吧，让主力先自己玩吧	小散们注意了，不要太冲动跑进去，等回调后再进吧，让主力先自己玩吧	
11-23 	6177	0	恒康家居宏盛股份厦门信达我是从8万启动资	恒康家居宏盛股份厦门信达我是从8万启动资金开始的，现在市值目前达到160万，其实刚开始操作的时候我也是很吃力的，但是在入市两个月后，直接：贯//纵公//住//号 :散户集结地，牛,我的资金从5万很快就赚到 了百万，跟着一起买进亦或者卖出，想盈利是非常容易，选股解套 高抛低吸 一目了然 清晰明了，跟着指示走，每周都 锅满盆满，轻松应对 市场一切的变化，最关键的是不收任何的费用！	
11-23 	8014	0	厦门信达 十大股东里的张天一是伏牛唐那个	厦门信达 十大股东里的张天一是伏牛唐那个？	
